2,93.48,240.13,100
1.4,83.95,146.65,61.0710864948
1,43.83,62.7,26.1108566193
0.71,17.1,18.87,7.8582434515
0.5,1.72,1.77,0.7371007371
0.355,0.02,0.05,0.0208220547
0.25,0.03,0.03,0.0124932328
0.18,0,0,0
0.125,0,0,0
0.09,0,0,0
0.075,0,0,0
0.063,0,0,0
0.045,0,0,0
0.038,0,0,0
0,0,0,0
